id,serial,gridID,userID,create_at,unixTime,poiid,long,lat,text,emoValue
3954152390238866,12233,192,5884707279,"2016-03-17 23:00:57",1458226857,B2094655D36CA4FC4998,121.23,31.4518,"观望爱奥儿很久了，自己也买了回来试试，真的效果不错，子宫里的垃圾排出来不少呢！最近皮肤不像以前那样暗黄了。想要了解的姐妹可以找我哦！ http://t.cn/RZvin6K",0
3954152415170619,1060,89,2811052763,"2016-03-17 23:01:03",1458226863,8008631011700000006,121.203,31.049,"坚持梦想，勇于尝试~[hold住][hold住][hold住] http://t.cn/R2WJCod",3
3954152490755200,11966,182,3487467333,"2016-03-17 23:01:20",1458226880,8008631011300000026,121.491,31.3788,"瞎搞的小地图，还真找到自己家了[失望] http://t.cn/R2W62yY",0
3954152494618906,12002,184,5792695639,"2016-03-17 23:01:22",1458226882,B2094453DB69A3F9469E,121.567,31.3506,"下班好饿 http://t.cn/RUfOfbt",0
3954152503352580,1610,101,5512388933,"2016-03-17 23:01:23",1458226883,8008631011500000002,121.789,31.0482,"某些人的厚颜无耻与自以为卖萌的“天真无邪”，还真是让我大开眼界[微笑][微笑][微笑] http://t.cn/R2WJ7ks",-1
3954152504028023,2530,123,3244142122,"2016-03-17 23:01:24",1458226884,B2094655D268A5F8479A,121.114,31.159,"分享图片 http://t.cn/Rzv770h",0
3954152511749877,10384,161,1890853610,"2016-03-17 23:01:25",1458226885,B2094654DB6BA1FC409D,121.583,31.2834,"#太阳的后裔##宋仲基# 哈哈哈哈哈第八集果然甜腻 http://t.cn/z8mXzr3",0
3954152520849255,1059,89,5369208934,"2016-03-17 23:01:28",1458226888,8008631011700000006,121.203,31.0503,"美哭[色] http://t.cn/R2WJCod",0
3954152523983041,7240,145,1650459271,"2016-03-17 23:01:30",1458226890,8008631010100000000,121.482,31.2257,"又不能随便发朋友圈了[悲伤]微博一定要守住 http://t.cn/R2WxpAr",-1
3954152591525906,1404,94,3151316757,"2016-03-17 23:01:45",1458226905,8008631000000000000,121.428,31.0623,"大上海，你好? http://t.cn/Ryhaa6H",1
3954152591976880,4515,141,2435305737,"2016-03-17 23:01:45",1458226905,8008631011200000017,121.292,31.2037,"地铁，公交，步行，洗澡，洗衣，睡觉，来不及思考其他事，倒也落得个清净！相忘于江湖，怀念到哭泣～ http://t.cn/R2WiAla",2
3954152617177936,9865,159,3925668647,"2016-03-17 23:01:50",1458226910,8008631000000000000,121.501,31.2635,"#边走边拍#来
聊聊
。。。。 http://t.cn/Ryhaa6H",0
3954152655259995,10838,169,3177360554,"2016-03-17 23:02:00",1458226920,B2094757D068A1FB459C,121.405,31.3126,"爱吃美味的食物，爱喝茶非白水，每日熏香，音乐相伴拒绝死寂。。。生活，就该有滋有味，善待感官的人，不会自苦[酷] http://t.cn/z8Uo2j8",-2
3954152658933887,4514,141,1668205457,"2016-03-17 23:02:00",1458226920,8008631011203000000,121.31,31.2027,"分享图片 http://t.cn/R2dLIey",0
3954152730332244,10579,163,1581467314,"2016-03-17 23:02:17",1458226937,B2094654DA6AAAFE4798,121.679,31.2434,"看了几个关于狗狗的视频，心里说不出的酸，好想我的豆豆，好想好想…[泪] http://t.cn/z82CpbD",-3
3954152730610645,11500,172,3636969531,"2016-03-17 23:02:18",1458226938,B2094757D06FA3FD419E,121.52,31.3142,"可爱在哪[挖鼻] http://t.cn/z8AtuVX",1
3954152768135694,7239,145,1752477451,"2016-03-17 23:02:27",1458226947,B2094757D06EAAF44293,121.472,31.2183,"前路荆棘满路，信雨后有彩虹。 http://t.cn/z82Rq9U",1
3954152775996675,2450,118,3173239385,"2016-03-17 23:02:28",1458226948,8008631011525000000,121.622,31.1064,"我就是吃饱了撑的没事干[怒][怒][怒] http://t.cn/R2dLMpC",-2
3954152776533162,1242,90,3065042043,"2016-03-17 23:02:28",1458226948,B2094654DB6EA2F8449A,121.222,31.0495,"每天晚上这个点吧，我都幻想第二天早晨早起去食堂吃两个肉包子，两个青菜包，一个鸡蛋饼，一个白煮蛋，一个葱油饼，一大碗白粥，一大勺榨菜……饥饿，这么大！ http://t.cn/R2cwtnk",2
3954152810136499,11222,171,3786746717,"2016-03-17 23:02:37",1458226957,8008631000000000000,121.511,31.3065,"忘了发了，上次有个客户同事的T2，第一次摸真机，确实很棒，很可惜，那哥们后壳摔裂了[doge] http://t.cn/Ryhaa6H",1
3954152814604125,595,74,5014563623,"2016-03-17 23:02:38",1458226958,8008631000000000000,121.387,30.9951,"[月亮][月亮] http://t.cn/Ryhaa6H",0
3954152826378484,3981,132,3602743534,"2016-03-17 23:02:41",1458226961,B2094757D069A6F5499E,121.577,31.1662,"晚安世界~#我的太阳恋人# http://t.cn/z82HlM8",-1
3954152855769699,3470,129,5736925446,"2016-03-17 23:02:48",1458226968,8008631010400000024,121.451,31.179,"看到道德沦丧的水军谩骂她，真的气氛，可是不用担心，女神永远是女神，她的沉默是金，是骄傲，是豁达与坦荡。 http://t.cn/R2WihF4",-2
3954152906477767,10480,162,5872180131,"2016-03-17 23:03:00",1458226980,8008631011500000033,121.615,31.2559,"#今日贴纸打卡#6周6天！ http://t.cn/R2WJ0I7",0
3954152939479995,1779,110,2029986191,"2016-03-17 23:03:08",1458226988,NULL,NULL,NULL,"我又偷拍了[好喜欢]哎..... 每次都是情不自禁[痴情轩轩]喜欢的颜色还有一款哦[可爱霓娜][可爱霓娜][可爱霓娜] http://t.cn/RGrs7V1",1
3954152952309343,4786,142,3648609195,"2016-03-17 23:03:11",1458226991,B2094654DB65A6F84598,121.331,31.1978,"还是好多人啊 http://t.cn/RUJBDgk",1
3954152961356915,3034,128,1734053144,"2016-03-17 23:03:13",1458226993,B2094757D068A4FE4899,121.412,31.1604,"A4腰[微笑][拜拜] http://t.cn/z8Aelom",0
3954152981467649,4785,142,2156369504,"2016-03-17 23:03:18",1458226998,B2094654DB65A6F84598,121.331,31.1978,"逛不成商场来逛个机场? http://t.cn/RUJBDgk",-1
3954152998261859,7238,145,5843917065,"2016-03-17 23:03:22",1458227002,8008631010100000041,121.486,31.2218,"我想说  我多想了[笑cry][笑cry] http://t.cn/R2W6xby",-2
3954153024360876,4784,142,2171546450,"2016-03-17 23:03:28",1458227008,8008631000000000000,121.352,31.2056,"2016.03.17 http://t.cn/Ryhaa6H",0
3954153078030263,379,68,3264456850,"2016-03-17 23:03:40",1458227020,8008631011806000000,121.091,31.0328,"光头强要是有这个机器，熊大熊二估计要哭了 http://t.cn/R2dLxhL http://t.cn/RGrszj8 .",0
3954153103898055,8256,147,2306781214,"2016-03-17 23:03:46",1458227026,B2094757D068A3FA4099,121.592,31.2001,"孤独是一种自由。 http://t.cn/z82985k",0
3954153112300068,594,74,3952194926,"2016-03-17 23:03:49",1458227029,B2094757D06BA2F5469C,121.398,31.012,"[爱你][爱你][爱你] http://t.cn/z8yL41V",0
3954153116048132,3469,129,5472807623,"2016-03-17 23:03:49",1458227029,8008631000000000000,121.432,31.1686,"每一个成功者都是一位苦行僧。只有他们自己才知道，通往成功的道路上，到底有多少寂寞与不解。 http://t.cn/Ryhaa6H",2
3954153120430709,9864,159,3936454016,"2016-03-17 23:03:50",1458227030,B2094757DB6CABF9479D,121.481,31.2541,"?? http://t.cn/z8Lggig",0
3954153132608716,6133,144,2659819353,"2016-03-17 23:03:54",1458227034,8008631000000000000,121.439,31.2255,"分享图片 http://t.cn/Ryhaa6H",0
3954153141427501,6132,144,2182148101,"2016-03-17 23:03:55",1458227035,B2094655D26CAAF5489D,121.419,31.2239,"有一种感觉，叫存在感。[可怜][可怜] http://t.cn/z8Ac8Jt",0
3954153182576166,10996,170,2795679682,"2016-03-17 23:04:06",1458227046,B2094654D56DA2F5419D,121.454,31.3268,"太锻炼人了，这工作。 http://t.cn/z8AjEcM",1
3954153204700455,593,74,3952194926,"2016-03-17 23:04:11",1458227051,B2094753DA6EA6F44299,121.398,31.014,"[兔子][兔子][兔子] http://t.cn/8spW5aw",0
3954153241972287,7975,146,2507022710,"2016-03-17 23:04:20",1458227060,8008631011530000000,121.53,31.2097,"以前最怕的就是一时脑热，现在最难的也是一时脑热。生活真不需要太多理性与逻辑，没有失控如何疯狂！ http://t.cn/R2dLMWg",-1
3954153288172443,9263,158,5255484706,"2016-03-17 23:04:31",1458227071,B2094757D06BA4FA439B,121.436,31.2526,"希望时间能过的慢一点，让我看看这月色。或许心里难以抑制的潮涌，也会伴随月色的宁静而平静下来。 http://t.cn/z8AFUQ7",0
3954153313640605,6131,144,3925606851,"2016-03-17 23:04:37",1458227077,8008631000000000000,121.447,31.2234,"累[晕] http://t.cn/Ryhaa6H",0
3954153317316939,592,74,3952194926,"2016-03-17 23:04:37",1458227077,B2094753DA6EA6F44299,121.398,31.014,"[酷][酷][酷] http://t.cn/8spW5aw",0
3954153334371425,6130,144,1267421941,"2016-03-17 23:04:42",1458227082,B2094757D66FA6FA479F,121.452,31.2056,"贵得要死[哼][哼][哼] http://t.cn/z8AOjss",-2
3954153343041261,9863,159,1752411172,"2016-03-17 23:04:44",1458227084,B2094757D06BA1FD4892,121.485,31.2673,"累到爆肝的感觉也不过如此吧……挨到床的感觉好舒服……好想吃碗热乎乎的米饭……配青菜就好…… 加油，过了本周就好了……加油!!! http://t.cn/z82xqFX",1
3954153392892870,8860,157,5629618621,"2016-03-17 23:04:56",1458227096,8008631000000000000,121.394,31.2598,"是不是很浪漫、 http://t.cn/Ryhaa6H",0
3954153397371838,10668,167,2382516861,"2016-03-17 23:04:56",1458227096,8008631000000000000,121.293,31.3323,"我有芒果西瓜酸奶和远方?[哈哈] http://t.cn/Ryhaa6H",-1
3954153430433427,9862,159,2692859757,"2016-03-17 23:05:05",1458227105,B2094655D26DABF84699,121.497,31.2557,"连着锻炼6天。真的好累啊。今天跳操脚都抬不起来。还没吃晚饭?要对自己狠点。减肥健身就是对自己的控制。要以后不后悔[喵喵][喵喵][喵喵] http://t.cn/Rh2MsBq",0
3954153447227281,11710,177,5333288780,"2016-03-17 23:05:09",1458227109,8008631011400000009,121.245,31.3816,"赶在查寝前回到了宿舍[酷] 赶在断网前来一发 http://t.cn/R2WJEdt",0
3954153447783786,3776,130,2012026842,"2016-03-17 23:05:09",1458227109,8008631010100000055,121.493,31.1809,"今晚的收获黑天鹅+茶花+大孔雀[鼓掌][鼓掌]才发现，原来黑天鹅的叫声还挺好听的！！[嘻嘻] http://t.cn/RUdPDF9",5
3954153464265920,3033,128,1891328702,"2016-03-17 23:05:12",1458227112,B2094655D26FA5FD439F,121.386,31.154,"终于明白你为啥不招人喜欢了，不够虚伪，嘴不甜，不会睁着眼说瞎话，慢慢的发现，有一颗好心，不如有一张好嘴，因为好心永远比不过好嘴，现在的社会，现在的人，都喜欢虚的假的，不喜欢真的，会做的不如会说的，会说的不如会装的…… http://t.cn/z8tUs6z",-3
3954153472722199,6129,144,2541709912,"2016-03-17 23:05:15",1458227115,B2094453D76BA6F44893,121.44,31.1953,"一直想来的衡山·和集… http://t.cn/RUZvdse",0
3954153485000228,10837,169,3232254634,"2016-03-17 23:05:18",1458227118,8008631000000000000,121.375,31.3103,"现在所发生的事儿只是你十年后的一盘下酒菜 http://t.cn/Ryhaa6H",-1
3954153485585714,2468,120,3135852561,"2016-03-17 23:05:18",1458227118,8008631011524000000,121.758,31.1271,"打了个雷嘛。吓到我了[怒] http://t.cn/R2dLMNY",-2
3954153501547942,3775,130,2013236552,"2016-03-17 23:05:22",1458227122,B2094450DA68ABFE439A,121.508,31.1621,"现在最不想的就是闲下来，在这个城市，思考的时间太多，后退的意念更强，想的太多，最后只能是离开。。。忙起来 http://t.cn/RyskBiF",0
3954153505583054,4324,136,1925880631,"2016-03-17 23:05:23",1458227123,B2094655D26BA2F54698,121.806,31.1502,"晚安啦… http://t.cn/8kkzRHB http://t.cn/RGrsLJE .",0
3954153518586424,12001,184,2710314087,"2016-03-17 23:05:26",1458227126,8008631011528000000,121.57,31.3514,"#不如我们重新开始# http://t.cn/R2dLMOm",-1
3954153615150475,12038,185,5815908249,"2016-03-17 23:05:49",1458227149,B2094757D06FABFB489A,121.202,31.4087,"最近真的已经又开始背了。。蒸个蛋蒸成姚润坤的模样。。??? http://t.cn/z8AEmLJ",0
3954153631940611,2768,127,2263462824,"2016-03-17 23:05:53",1458227153,B2094654DA6BAAFF4393,121.352,31.1502,"貌似很多人和我打招呼 我都不回复的? http://t.cn/z88stCL",0
3954153665659590,1429,95,5194761834,"2016-03-17 23:06:01",1458227161,8008631011201000000,121.498,31.0673,"我到底是怎么样一个人？跟着内心走还是顾及所谓的忠诚，专一？ http://t.cn/R2dLIgV",1
3954153677573190,5212,143,3219608553,"2016-03-17 23:06:04",1458227164,B2094757D06FA4F84592,121.39,31.2229,"Maybe,next time could recognise more people[奥特曼] http://t.cn/z8KIegK",0
3954153695321337,3774,130,5306621132,"2016-03-17 23:06:07",1458227167,8008631011500000066,121.505,31.1587,"在小区跑步不能满足了就跑到了亿丰广场，在里边自拍完出来就迷路了，好不容易找到路回家，店长又拿出绝活给我们炒米粉吃，肚子饱饱的觉得这两天白跑步了满满的负罪感。 http://t.cn/R2W6ivI",-2
3954153699519045,7237,145,1630937557,"2016-03-17 23:06:09",1458227169,NULL,NULL,NULL,"夸夸我那严谨的好老公，保健品要随餐吃，十点半到家特意让我下一大碗面给他吃好吃鱼油维生素啥的[哈哈][哈哈] http://t.cn/RGrsUKc",1
3954153758069594,10836,169,3474208044,"2016-03-17 23:06:23",1458227183,B2094757D068A1FE4293,121.394,31.316,"想念我的心肝小宝贝！ http://t.cn/8ksbvVJ",1
3954153761587502,3468,129,2697911242,"2016-03-17 23:06:23",1458227183,B2094757D068A6FE4392,121.435,31.1761,"一个人在上海看书已经成为最大的乐趣和打发时间的途径，阿弥陀佛么么哒，不知不觉也看完了，好书要分享，“作业”也要完成@大冰 不知道会不会真的被看到？[爱你][爱你] http://t.cn/z8A8y7C",0
3954153762268076,10383,161,5017571649,"2016-03-17 23:06:24",1458227184,8008631011500000033,121.599,31.2778,"#我的太阳恋人#晚安[爱你] http://t.cn/R2WJ0I7",-1
3954153766030341,7236,145,2155147324,"2016-03-17 23:06:25",1458227185,8008631010101000000,121.491,31.2347,"情深深雨蒙蒙 http://t.cn/R2dLItN",0
3954153782823787,7235,145,2385125753,"2016-03-17 23:06:28",1458227188,8008631010101000000,121.48,31.2281,"浪奔 浪流 涮羊肉 吃烤串 http://t.cn/R2dLItN",0
3954153787722643,10712,168,2007780785,"2016-03-17 23:06:29",1458227189,8008631011407000000,121.317,31.3118,"连着见我家西瓜妹两天，下次我们约吃素好吗 http://t.cn/R2dLMcv",-1
3954153790978189,11906,181,1846368795,"2016-03-17 23:06:31",1458227191,B2094757D06FA2FB4699,121.424,31.3652,"http://t.cn/R2LYGu6[星星][星星][星星][星星][星星]，料峭春风吹酒醒，
微冷，
山头斜照却相迎。
回首向来萧瑟处，
归去，
也无风雨也无晴。 http://t.cn/R2LYGu6",0
3954153821058371,3467,129,3292841165,"2016-03-17 23:06:38",1458227198,B2094655D26EA0FC4098,121.419,31.1616,"感谢曾经的仪式感 记得每天都好开心 http://t.cn/8kdK9FK",2
3954153854653397,4783,142,3179046810,"2016-03-17 23:06:46",1458227206,8008631000000000000,121.341,31.2268,"#不如我们重新开始#有生之年 狭路相逢 终不能幸免 http://t.cn/Ryhaa6H",-2
3954153900377781,1609,101,3429558344,"2016-03-17 23:06:57",1458227217,B2094654DB6FA5F5469C,121.777,31.0506,"今天上海阴沉沉的 我得吃点好的 减肥这事要随意点 想起来就节个食 想不起来就吃饱了再想 晚安 我要去洗澡了 丝袜上都黏了泥巴 嫌弃[下雨][草泥马] http://t.cn/z8AVrvq",-3
3954153937915171,1897,112,3212062654,"2016-03-17 23:07:05",1458227225,B2094654DA64A2FA409B,121.353,31.0993,"今天上海比賽成績不錯，貴賓：波妞BIS4. 法牛荔枝以未成年挑戰冠軍組勝利拿到BOB+BIG3. 比熊謝謝強哥的大力幫助美容，辛苦ㄧ天，明天繼續努力@起点犬舍 @天下犬舍 http://t.cn/z8JjtTl",1
3954153938648985,2095,113,3477598285,"2016-03-17 23:07:06",1458227226,8008631000000000000,121.389,31.0978,"心情也如这迷情的夜雨 http://t.cn/Ryhaa6H",0
3954153938649966,7234,145,1934802435,"2016-03-17 23:07:06",1458227226,B2094757D06EAAFA489F,121.5,31.2264,"人生总有很多新鲜的尝试[馋嘴][色][色] http://t.cn/RyhpdiR",2
3954153963351515,2568,124,5602234280,"2016-03-17 23:07:12",1458227232,B2094655D36DA7FB469D,121.185,31.1808,"你要潇洒的跟她走进婚礼了，你很开心的跟她过每一分每一秒，你很高兴的要带她离开这坐城市了，而我却在有你的 那条路 那条街 想着你，一个人走到有你的那条街都舍不得离开，你~留下我  留下我们的过去 留下我们的回忆，让我独自一人承受… http://t.cn/z8AnKQB",-3
3954154026588011,1739,109,3088103035,"2016-03-17 23:07:27",1458227247,B2094654DA6BABFE479E,121.174,31.1016,"撑不了女神[doge]那你可以做一个甜甜的妹纸啊[噢耶]嘴甜心甜?sweet#秀出花儿来# http://t.cn/z8tdfc0",0
3954154038415820,10479,162,5128934405,"2016-03-17 23:07:30",1458227250,8008631000000000000,121.662,31.2587,"分享图片 http://t.cn/Ryhaa6H",0
3954154055986474,10835,169,3232254634,"2016-03-17 23:07:34",1458227254,8008631000000000000,121.375,31.3103,"There is only one person who can define success in your life – and that’s you.good night http://t.cn/Ryhaa6H",1
3954154097990004,10382,161,3223823735,"2016-03-17 23:07:44",1458227264,8008631011500000033,121.6,31.2794,"施华洛世奇 美爆了 ? http://t.cn/R2WJ0I7",0
3954154118737158,1608,101,5713305251,"2016-03-17 23:07:49",1458227269,B2094654DB6FA5F5469C,121.777,31.0506,"#戴美瞳自拍颜值高#爱呀 http://t.cn/z8AVrvq",-1
3954154131026896,903,78,2997921461,"2016-03-17 23:07:52",1458227272,8008631011522000000,121.58,31.0225,"笑抽了，哈哈 http://t.cn/Ryhl9p9",1
3954154134981054,1241,90,3919835157,"2016-03-17 23:07:53",1458227273,B2094757DA64A0FF419E,121.243,31.0589,"简直zuosi 大半夜还不睡觉  是晚上吃多了撑着了 [睡] http://t.cn/z82HfRd",1
3954154135538771,591,74,5090383187,"2016-03-17 23:07:53",1458227273,8008631011200000016,121.396,31.0093,"男人都要喜欢肉肉的女生，喜欢骨头的，是狗@吳大偉DvWooooo @吳大偉DvWooooo #吴大伟，这世界缺你不可# http://t.cn/R4PyJIR",1
3954154143375535,2767,127,5750939034,"2016-03-17 23:07:55",1458227275,B2094757D06FA3FB459B,121.32,31.1546,"#遇见你就是最美的时间#霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华 霍建华",0
3954154206929563,11905,181,2935578205,"2016-03-17 23:08:10",1458227290,B2094757D06FA2FB4699,121.424,31.3652,"就喜欢这种有嚼劲的牛板筋[喵喵][喵喵][喵喵] http://t.cn/R2LYGu6",1
3954154214518154,2324,116,2738008211,"2016-03-17 23:08:12",1458227292,8008631011523000000,121.529,31.1255,"虽然很累，但是开心是自己给的。ps：中午是我自己要啃包子的，因为那肉包子好七。[笑cry][笑cry][笑cry] http://t.cn/RyhTBae http://t.cn/RGrstbf .",0
3954154236328062,10995,170,5870464664,"2016-03-17 23:08:17",1458227297,B2094757D06EAAFB439D,121.452,31.3089,"论不化妆与化妆的差别?? http://t.cn/z8AoLlY",-1
3954154265120783,11221,171,1974044637,"2016-03-17 23:08:23",1458227303,B2094654D56DA3FF439B,121.497,31.307,"回学校跟门口叔叔打了个招呼 我好舍不得毕业啊 http://t.cn/zRtejxj",-1
3954154265482002,785,75,5667652051,"2016-03-17 23:08:24",1458227304,B2094750D664A3FC4599,121.424,31.0059,"教父对每个男人的警言[good]。下雨天状态不好[互粉] http://t.cn/8FXEl9O",-1
3954154295130370,7974,146,1752473847,"2016-03-17 23:08:31",1458227311,B2094450D56AA1F9459A,121.542,31.2304,"一开始平板3分钟到最后双手抖的我累屎 这几天 有氧加上拉伸 练的最后一分钟轻松很多 人鱼线 你快快登入我的肚脐眼 http://t.cn/RzesyLK",0
3954154298714437,10478,162,2156445862,"2016-03-17 23:08:32",1458227312,B2094654DB6BA1FA469B,121.648,31.2635,"好饿好饿好饿好饿好饿好饿呀……想想不能吃会发胖[悲伤][悲伤][悲伤] http://t.cn/RZJCzdS",-1
3954154299330120,3466,129,2239506070,"2016-03-17 23:08:32",1458227312,8008631010400000025,121.438,31.1618,"哪个更好看呢[爱你] http://t.cn/R2Wiquv",1
3954154302910398,1607,101,2721654785,"2016-03-17 23:08:33",1458227313,8008631011500000002,121.788,31.0457,"#第一百八十一天#表示今天晚上貌似自己干了一件大事所以到现在都很方很方啊有点后悔又有点期待还有更多的是茫然吧让我一个人静静咳咳咳我在想如果你知道了会不会把我给灭了虽然算是要先斩后奏了还是很紧张啊啊啊好吧有点方晚上不好睡着了明天去面试希望我可以成功吧我想你晚安了 http://t.cn/R2WJ7ks",-5
3954154340448311,4782,142,3787542047,"2016-03-17 23:08:42",1458227322,B2094654DB65A6F84598,121.331,31.1978,"很想你，很爱你…奎 http://t.cn/RUJBDgk",0
3954154357881476,9262,158,2231403660,"2016-03-17 23:08:46",1458227326,8008631000000000000,121.427,31.274,"扫它然后收藏它[害羞][害羞] http://t.cn/Ryhaa6H",0
3954154390830938,8386,148,1750388780,"2016-03-17 23:08:54",1458227334,8008631011500000026,121.638,31.1995,"90后中看好兹韦列夫，网前练练绝对是个，先不说看着吧 http://t.cn/R2WJCSm",-1
3954154391215106,10381,161,3223823735,"2016-03-17 23:08:54",1458227334,8008631011500000033,121.6,31.2794,"宝格丽黑白陶瓷  宽窄都有哦[good] http://t.cn/R2WJ0I7",1
3954154399865898,369,64,5860355557,"2016-03-17 23:08:56",1458227336,8008631011539000000,121.846,30.964,"远方有一盏明灯，指引我在黑暗中前行。有家的方向，就不会迷路…… http://t.cn/R2dLMQp http://t.cn/RGrsV5q .",-2
3954154403675691,2276,115,5652141052,"2016-03-17 23:08:57",1458227337,8008631011201000000,121.49,31.1024,"我要开始忙剧本的事情了[傻眼]但是要创作中国剧我真的很需要灵感[傻眼]是的我会去上海文化广场学习[傻眼]325、326音乐剧摇滚西厢，想交流如何创作中国文学剧的孩柱，欢迎与我相聚上海文化广场[傻眼]如果不嫌弃我这个只有搞笑小品创作经历的菜鸟，我们一起讨论讨论撒[傻眼] http://t.cn/R2dLIgV",-2
3954154404065287,1824,111,2401764165,"2016-03-17 23:08:57",1458227337,8008631000000000000,121.29,31.1133,"本宝宝的脚已经起泡了，明天还有上班，又是要站那么久，感觉本宝宝已经坚持不住了 http://t.cn/Ryhaa6H",3
3954154412216810,902,78,5159634759,"2016-03-17 23:08:59",1458227339,8008631000000000000,121.596,31.0336,"游玩夜上海，体验灯火辉煌的世界[照相机][照相机] http://t.cn/Ryhaa6H",0
3954154420864153,3032,128,3895527481,"2016-03-17 23:09:01",1458227341,8008631000000000000,121.385,31.1491,"为什么这么多人追 为什么好看 因为剧情不拖拉 感情直接 喜欢就是喜欢 喜欢就在一起 不像之前的各种拖拉各种虐[爱你]#我的太阳恋人# http://t.cn/Ryhaa6H",0
3954154424815718,2094,113,5765274986,"2016-03-17 23:09:02",1458227342,8008631000000000000,121.407,31.1213,"要么读书，要么工作，要么旅行，身体和灵魂需有一个在路上[微笑]中国十大名山、五大湖泊、七大丹霞、五大峰林、十大峡谷、五大沙漠、六大瀑布...[微笑]全国最著名山水等景点（还有适合旅游的时间）[挤眼][赞] http://t.cn/Ryhaa6H",9
3954154428195509,7233,145,1762821821,"2016-03-17 23:09:03",1458227343,8008631000000000000,121.491,31.2349,"大上海 魔都啊 http://t.cn/Ryhaa6H",1
3954154445408599,9861,159,5542815213,"2016-03-17 23:09:07",1458227347,NULL,NULL,NULL,"别人赖床是因为有钱 想睡多晚就睡多晚 我赖床是因为没钱 能省一餐是一餐！看我一觉睡到自然醒。[偷笑][偷笑][偷笑] http://t.cn/RGrsV8e",-2
3954154466402481,7973,146,2388360875,"2016-03-17 23:09:12",1458227352,B2094757D06FA6F9449A,121.518,31.21,"第一次单独带队过来遥远的魔都做三家的稅审，今晚应该登上东方明珠看看上海的夜景的，谁知计划赶不上变化被客户坑到只能乖乖地待在酒店加班。明天就飞回大广州了，一周以后再会 http://t.cn/z8ApAxB",2
3954154470849373,4781,142,1923783053,"2016-03-17 23:09:12",1458227352,B2094757D068A3FB469F,121.327,31.2257,"诚诚恳恳每一句，踏踏实实每一步。 http://t.cn/R2LEGnQ",2
3954154475047977,8859,157,1989118655,"2016-03-17 23:09:13",1458227353,B2094654D56BA4FD479F,121.386,31.2436,"38块钱一斤 你去抢啊！ http://t.cn/z8LBf2S",0
3954154479250403,10477,162,5455392041,"2016-03-17 23:09:15",1458227355,8008631011508000000,121.662,31.2579,"想着头发养到很长以后 一下咔嚓剪短 齐肩[思考] 比这要短点 http://t.cn/R2dLMiO",0
3954154483611826,1311,91,5666863397,"2016-03-17 23:09:15",1458227355,B2094452D268A3F54899,121.306,31.0523,"并不是一无所有还可以拼尽力气去拥有[鲜花][鲜花] http://t.cn/R2pepnK",-1
3954154504858846,3031,128,2926682563,"2016-03-17 23:09:20",1458227360,8008631011200000025,121.371,31.1622,"??? http://t.cn/R2W6wim",0
3954154508385835,2395,117,2628440841,"2016-03-17 23:09:22",1458227362,B2094655D26DA0FB4699,121.567,31.1112,"最重要的是你身边的人----「叶问3」 http://t.cn/z8X5szA",1
3954154520970549,10834,169,2780290197,"2016-03-17 23:09:25",1458227365,8008631000000000000,121.397,31.3094,"分享图片 http://t.cn/Ryhaa6H",0
3954154542411455,4323,136,1052724342,"2016-03-17 23:09:30",1458227370,B2094655D26BA2F54698,121.806,31.1502,"nm，今晚是别想睡了 http://t.cn/8kkzRHB",0
3954154629549904,2093,113,1658974612,"2016-03-17 23:09:51",1458227391,B2094655D26EA7FE469F,121.403,31.1305,"#运动就是坚持#日行20000步的我已经领取了一枚闪电侠超级勋章，等你来挑战！http://t.cn/RAieSKD http://t.cn/8kFU4Yk",1
3954154659264929,10833,169,2159042702,"2016-03-17 23:09:58",1458227398,B2094757D068A1FE4293,121.394,31.316,"上大的天台 是个充满文艺情怀的地方 各种涂鸦已然是一道风景 http://t.cn/8ksbvVJ",2
3954154659518423,11499,172,2475159543,"2016-03-17 23:09:58",1458227398,B2094750DA6CABFF469E,121.537,31.3115,"#掌上韩品# 芝士年糕好好次[求关注] q空间一生黑[拜拜] 画质真......[打脸] http://t.cn/8sN8YFQ",0
3954154697056182,1336,92,2196198177,"2016-03-17 23:10:07",1458227407,B2094757D66DA1F8409F,121.342,31.0656,"头一次守着电视看小王爷@学徒王自健 [思考][月亮] http://t.cn/z8cAf1q",0
3954154714359073,11498,172,1911860931,"2016-03-17 23:10:11",1458227411,B2094654D56FABF54198,121.523,31.3103,"不知道身体能坚持多久，想了想，总要为了爱自己的人和自己爱的人健康的生活下去[失望][失望]，身体重要，且行且珍惜 http://t.cn/z8Aqsak",4
3954154793364360,12037,185,3927338828,"2016-03-17 23:10:29",1458227429,8008631000000000000,121.199,31.4086,"可爱 又买了一只小企鹅（我最近好娘 一点也不帅[许愿] http://t.cn/Ryhaa6H",0
3954154797819587,9261,158,2917859897,"2016-03-17 23:10:31",1458227431,B2094654D464A4FD439E,121.448,31.2767,"明天店就要开始装修了。新的一轮挑战又来了，希望在上海的一切都能顺利，生意兴隆哦[耶] http://t.cn/z8AboGM",2
